1.24674674674675E-6,0.0490652,0.1009492,0.154928,0.1574056,0.1781824,0.1875832,0.1757772,0.1393372,0.1668112,0.149296,0.1537536,0.1802276,0.208994,0.259818,0.30372,0.3738356,0.4114768,0.4733252,0.4820948,0.5579044,0.5254276,0.4806104,0.5036268,0.5088636,0.4649572,0.5089132,0.5452972,0.502544,0.4738504,0.444448,0.3919944,0.3461744,0.2904228,0.2316596,0.1890804,0.14823,0.1140564,0.0948392,0.0797596,0.0551388,0.039242
1.25525525525526E-6,0.0509032,0.1039448,0.159092,0.161714,0.1829864,0.1927292,0.1809904,0.1442144,0.1723124,0.1544996,0.1591904,0.1862056,0.2156228,0.2674144,0.3123112,0.3838212,0.4222376,0.4853536,0.494518,0.571444,0.5385644,0.4930908,0.51611,0.5209628,0.4762448,0.5203728,0.5568216,0.5131496,0.4837068,0.4534672,0.3999548,0.3531628,0.2962508,0.2363824,0.192854,0.1511244,0.1162516,0.0965844,0.081166,0.0561104,0.0399132
1.26376376376376E-6,0.0527892,0.1069896,0.1633064,0.1660788,0.1878484,0.19794,0.1862896,0.149204,0.1779308,0.159828,0.1647604,0.19232,0.2223932,0.2751548,0.3210544,0.3939644,0.4331644,0.4975556,0.5071308,0.5851684,0.551896,0.5057744,0.5287872,0.5332424,0.4877128,0.531992,0.5684872,0.5238884,0.4936852,0.462594,0.4080128,0.3602356,0.3021488,0.2411636,0.1966728,0.1540528,0.1184724,0.0983484,0.082586,0.0570912,0.04059
1.27227227227227E-6,0.054724,0.1100844,0.1675712,0.1704992,0.192766,0.2032128,0.1916712,0.1543032,0.183664,0.1652808,0.170464,0.1985724,0.2293072,0.2830412,0.3299512,0.404266,0.4442572,0.5099316,0.519934,0.599078,0.5654232,0.5186628,0.5416592,0.5457032,0.4993624,0.543772,0.5802944,0.5347608,0.503786,0.4718284,0.4161688,0.3673932,0.3081172,0.2460036,0.2005372,0.1570148,0.1207188,0.1001312,0.08402,0.0580816,0.0412732
1.28078078078078E-6,0.0567092,0.11323,0.1718876,0.1749764,0.1977412,0.2085492,0.1971376,0.1595144,0.189514,0.1708596,0.1763024,0.2049636,0.2363652,0.2910736,0.3390012,0.4147248,0.4555156,0.5224808,0.5329272,0.613172,0.579146,0.5317556,0.554726,0.5583448,0.5111932,0.5557124,0.5922428,0.5457664,0.5140088,0.4811704,0.424422,0.3746356,0.3141556,0.250902,0.2044464,0.1600104,0.12299,0.1019324,0.0854676,0.0590816,0.0419624
1.28928928928929E-6,0.0587444,0.1164252,0.1762536,0.1795092,0.2027712,0.2139464,0.2026872,0.1648368,0.1954796,0.1765644,0.1822756,0.2114932,0.2435672,0.2992516,0.348204,0.4253412,0.4669396,0.5352032,0.5461108,0.6274508,0.5930644,0.5450536,0.5679872,0.5711664,0.5232048,0.567812,0.6043312,0.5569048,0.5243536,0.4906196,0.4327728,0.3819616,0.3202632,0.255858,0.2084,0.1630388,0.1252864,0.103752,0.0869288,0.0600908,0.0426576
1.2977977977978E-6,0.0608304,0.1196708,0.18067,0.184098,0.2078568,0.2194052,0.2083208,0.1702724,0.2015632,0.182398,0.1883872,0.2181648,0.250916,0.307578,0.357562,0.4361164,0.4785304,0.5480988,0.559484,0.6419128,0.607178,0.5585572,0.5814444,0.5841708,0.5354,0.5800728,0.6165604,0.568176,0.5348196,0.5001752,0.44122,0.3893712,0.32644,0.260872,0.2123988,0.1661012,0.1276084,0.1055908,0.0884036,0.0611092,0.0433584
1.30630630630631E-6,0.0629684,0.122968,0.1851372,0.1887432,0.2129976,0.2249248,0.2140372,0.1758204,0.2077636,0.1883604,0.1946368,0.2249788,0.2584124,0.3160532,0.3670744,0.4470488,0.4902852,0.5611652,0.5730456,0.6565568,0.6214856,0.572266,0.5950972,0.5973568,0.5477784,0.5924952,0.6289308,0.5795804,0.5454076,0.5098384,0.4497652,0.3968656,0.3326872,0.2659452,0.2164428,0.1691972,0.1299556,0.107448,0.0898916,0.0621368,0.0440648
1.31481481481481E-6,0.0651584,0.1263156,0.189654,0.193444,0.2181932,0.2305052,0.2198376,0.1814824,0.2140816,0.194452,0.2010248,0.2319348,0.266056,0.3246768,0.376742,0.4581392,0.5022064,0.574404,0.5867968,0.6713832,0.635988,0.5861804,0.6089456,0.6107248,0.56034,0.6050776,0.6414408,0.5911168,0.5561164,0.519608,0.4584076,0.4044436,0.3390036,0.271076,0.2205312,0.172326,0.1323276,0.1093236,0.0913928,0.0631732,0.0447768
1.32332332332332E-6,0.0674004,0.1297136,0.1942196,0.1981996,0.2234416,0.236144,0.2257196,0.1872572,0.2205168,0.2006736,0.2075528,0.2390348,0.2738484,0.3334492,0.3865644,0.4693868,0.514292,0.5878128,0.600736,0.68639,0.6506836,0.6003,0.6229892,0.624274,0.5730852,0.61782,0.6540896,0.6027852,0.5669464,0.529484,0.4671472,0.4121052,0.3453892,0.2762648,0.224664,0.175488,0.1347252,0.111218,0.0929076,0.0642192,0.0454948
